"ticker","nombre_empresa","sector","industria","fecha_consulta","market_cap","enterprise_value"
"IHG","InterContinental Hotels Group PLC","Consumer Cyclical","Travel Lodging","2025-05-31","17963447229.0",NULL
"IHGIX","Hartford Dividend and Growth Fund Class A","Financial Services","Asset Management",NULL,"16968227318.0",NULL
"IHIT","Invesco High Income 2023 Target Term Fund","Financial Services","Asset Management - Income",NULL,"167087552.0",NULL
"IHRT","iHeartMedia, Inc.","Communication Services","Broadcasting",NULL,"179568920.0",NULL
"IHS","IHS Holding Limited","Communication Services","Telecommunications Services",NULL,"1913951053.0",NULL
"IHT","InnSuites Hospitality Trust","Real Estate","REIT - Hotel & Motel",NULL,"20156004.0",NULL
"IHTA","Invesco High Income 2024 Target Term Fund","Financial Services","Asset Management",NULL,"66249381.0",NULL
"IICAX","AMF Large Cap Equity Fund","Financial Services","Asset Management",NULL,"46589207.0",NULL
"IIF","Morgan Stanley India Investment Fund, Inc.","Financial Services","Asset Management",NULL,"257009938.0",NULL
"III","Information Services Group, Inc.","Technology","Information Technology Services",NULL,"232826286.0",NULL
"IIIN","Insteel Industries, Inc.","Industrials","Manufacturing - Metal Fabrication",NULL,"684841248.0",NULL
"IIIV","i3 Verticals, Inc.","Technology","Software - Infrastructure",NULL,"581087401.0",NULL
"IIM","Invesco Value Municipal Income Trust","Financial Services","Asset Management - Income",NULL,"548346860.0",NULL
"IINN","Inspira Technologies Oxy B.H.N. Ltd.","Healthcare","Medical - Devices",NULL,"18702089.0",NULL
"IINNW","Inspira Technologies Oxy B.H.N. Ltd.","Healthcare","Medical - Devices",NULL,"5787400.0",NULL
"IIPR","Innovative Industrial Properties, Inc.","Real Estate","REIT - Industrial",NULL,"1519607600.0",NULL
"IIPR-PA","Innovative Industrial Properties, Inc.","Real Estate","REIT - Industrial",NULL,"1550787552.0",NULL
"IIVI","II-VI Incorporated","Technology","Hardware, Equipment & Parts","2025-05-30","30513807103.0",NULL
"IKNA","Ikena Oncology, Inc.","Healthcare","Biotechnology",NULL,"70939407.0",NULL
"IKNX","IKONICS Corporation","Basic Materials","Chemicals - Specialty",NULL,"5910193800.0",NULL
"IKT","Inhibikase Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"144965925.0",NULL
"ILAG","Intelligent Living Application Group Inc.","Industrials","Construction",NULL,"8152022.0",NULL
"ILLR","Triller Group Inc.","Communication Services","Internet Content & Information",NULL,"127091506.0",NULL
"ILLRW","Triller Group Inc.","Communication Services","Internet Content & Information",NULL,"127827647.0",NULL
"ILMN","Illumina, Inc.","Healthcare","Medical - Diagnostics & Research",NULL,"13452334000.0",NULL
"ILPT","Industrial Logistics Properties Trust","Real Estate","REIT - Industrial",NULL,"214961825.0",NULL
"IMAB","I-Mab","Healthcare","Biotechnology",NULL,"228648848.0",NULL
"IMAC","IMAC Holdings, Inc.","Healthcare","Medical - Care Facilities",NULL,"33082348.0",NULL
"IMACW","IMAC Holdings, Inc.","Healthcare","Medical - Care Facilities",NULL,"1741857.0",NULL
"IMAQR","International Media Acquisition Corp.","Financial Services","Shell Companies",NULL,"70075048.0",NULL
"IMAQW","International Media Acquisition Corp.","Financial Services","Shell Companies",NULL,"70075048.0",NULL
"IMAX","IMAX Corporation","Communication Services","Entertainment",NULL,"1480592100.0",NULL
"IMBI","iMedia Brands, Inc.","Consumer Cyclical","Specialty Retail","2025-06-01","3180848.0",NULL
"IMCC","IM Cannabis Corp.","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"8249077.0",NULL
"IMCR","Immunocore Holdings plc","Healthcare","Biotechnology",NULL,"1819247279.0",NULL
"IMDX","Insight Molecular Diagnostics Inc.","Healthcare","Biotechnology",NULL,"98667585.0",NULL
"IMG","CIMG Inc.","Consumer Defensive","Packaged Foods","2025-05-31","5047706.0",NULL
"IMGN","ImmunoGen, Inc.","Healthcare","Biotechnology",NULL,"8725621690.0",NULL
"IMH","Impac Mortgage Holdings, Inc.","Financial Services","Financial - Mortgages",NULL,"8224346.0",NULL
"IMKTA","Ingles Markets, Incorporated","Consumer Defensive","Grocery Stores","2025-05-31","1158175316.0",NULL
"IMMP","Immutep Limited","Healthcare","Biotechnology",NULL,"270739744.0",NULL
"IMMR","Immersion Corporation","Technology","Software - Application",NULL,"240705252.0",NULL
"IMMX","Immix Biopharma, Inc.","Healthcare","Biotechnology",NULL,"63699615.0",NULL
"IMNM","Immunome, Inc.","Healthcare","Biotechnology",NULL,"818350682.0",NULL
"IMNN","Imunon, Inc.","Healthcare","Biotechnology",NULL,"22365668.0",NULL
"IMO","Imperial Oil Limited","Energy","Oil & Gas Integrated",NULL,"37139923200.0",NULL
"IMOS","ChipMOS TECHNOLOGIES INC.","Technology","Semiconductors","2025-05-30","682878360.0",NULL
"IMPL","Impel Pharmaceuticals Inc.","Healthcare","Biotechnology",NULL,"956000.0",NULL
"IMPP","Imperial Petroleum Inc.","Energy","Oil & Gas Exploration & Production",NULL,"107375530.0",NULL
"IMPPP","Imperial Petroleum Inc.","Energy","Oil & Gas Exploration & Production",NULL,"104186127.0",NULL
"IMRA","Bitwise MARA Option Income Strategy ETF","Technology","Software - Services",NULL,"1220136150.0",NULL
"IMRN","Immuron Limited","Healthcare","Biotechnology",NULL,"9910547.0",NULL
"IMRX","Immuneering Corporation","Healthcare","Biotechnology",NULL,"76289684.0",NULL
"IMTE","Integrated Media Technology Limited","Technology","Hardware, Equipment & Parts",NULL,"3774573.0",NULL
"IMTX","Immatics N.V.","Healthcare","Biotechnology",NULL,"737225060.0",NULL
"IMTXW","immatics biotechnologies GmbH","Healthcare","Biotechnology",NULL,"3330470.0",NULL
"IMUX","Immunic, Inc.","Healthcare","Biotechnology",NULL,"83112100.0",NULL
"IMV","IMV Inc.","Healthcare","Biotechnology",NULL,"9632791.0",NULL
"IMVT","Immunovant, Inc.","Healthcare","Biotechnology",NULL,"2834757955.0",NULL
"IMXI","International Money Express, Inc.","Technology","Software - Infrastructure",NULL,"329143068.0",NULL
"INAB","IN8bio, Inc.","Healthcare","Biotechnology",NULL,"10280005.0",NULL
"INAQ","Insight Acquisition Corp.","Financial Services","Shell Companies",NULL,"61931260.0",NULL
"INAQ-UN","Insight Acquisition Corp.","Financial Services","Shell Companies",NULL,"92835432.0",NULL
"INAQ-WT","Insight Acquisition Corp.","","",NULL,"61931260.0",NULL
"INAQU","Insight Acquisition Corp. /DE","Financial Services","Shell Companies",NULL,"61931249.0",NULL
"INBK","First Internet Bancorp","Financial Services","Banks - Regional",NULL,"196380066.0",NULL
"INBKZ","First Internet Bancorp - Fixed-","Financial Services","Banks - Regional",NULL,"210991161.0",NULL
"INBS","Intelligent Bio Solutions Inc.","Healthcare","Medical - Diagnostics & Research",NULL,"11874625.0",NULL
"INBX","Inhibrx Biosciences, Inc.","Healthcare","Biotechnology",NULL,"209900608.0",NULL
"INCR","InterCure Ltd.","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"73102185.0",NULL
"INCY","Incyte Corporation","Healthcare","Biotechnology",NULL,"13598292500.0",NULL
"INDB","Independent Bank Corp.","Financial Services","Banks - Regional",NULL,"2635250473.0",NULL
"INDI","indie Semiconductor, Inc.","Technology","Semiconductors",NULL,"508670730.0",NULL
"INDO","Indonesia Energy Corporation Limited","Energy","Oil & Gas Exploration & Production",NULL,"34496800.0",NULL
"INDP","Indaptus Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"5012353.0",NULL
"INDT","INDUS Realty Trust, Inc.","Real Estate","Real Estate - Services",NULL,"683164020.0",NULL
"INDV","Indivior PLC","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"1707477450.0",NULL
"INEO","INNEOVA Holdings Ltd","Consumer Cyclical","Auto - Parts","2025-06-01","11158750.0",NULL
"INFA","Informatica Inc.","Technology","Software - Infrastructure","2025-05-30","8302025337.0",NULL
"INFI","Infinity Pharmaceuticals, Inc.","Healthcare","Biotechnology",NULL,"726089.0",NULL
"INFN","Infinera Corporation","Technology","Communication Equipment",NULL,"1572365280.0",NULL
"INFO","Harbor PanAgora Dynamic Large Cap Core ETF","Financial Services","Asset Management",NULL,"68576597.0",NULL
"INFY","Infosys Limited","Technology","Information Technology Services","2025-05-29","76716916792.0",NULL
"ING","ING Groep N.V.","Financial Services","Banks - Diversified","2025-06-01","64847039400.0",NULL
"INGM","Ingram Micro Holding Corporation","Technology","Information Technology Services",NULL,"4487735070.0",NULL
"INGN","Inogen, Inc.","Healthcare","Medical - Devices",NULL,"180413112.0",NULL
"INGR","Ingredion Incorporated","Consumer Defensive","Packaged Foods","2025-05-31","8946946320.0",NULL
"INHD","Inno Holdings Inc. Common Stock","Basic Materials","Steel",NULL,"5733627.0",NULL
"INKA","KludeIn I Acquisition Corp.","Financial Services","Shell Companies",NULL,"51391607.0",NULL
"INKAU","KludeIn I Acquisition Corp.","Financial Services","Shell Companies",NULL,"50532323.0",NULL
"INKT","MiNK Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"29613432.0",NULL
"INLF","INLIF Limited","Industrials","Industrial - Machinery",NULL,"17762500.0",NULL
"INM","InMed Pharmaceuticals Inc.","Healthcare","Biotechnology",NULL,"3404265.0",NULL
"INMB","INmune Bio, Inc.","Healthcare","Biotechnology",NULL,"189164760.0",NULL
"INMD","InMode Ltd.","Healthcare","Medical - Devices",NULL,"1018687162.0",NULL
"INN","Summit Hotel Properties, Inc.","Real Estate","REIT - Hotel & Motel",NULL,"488161350.0",NULL
"INN-PE","Summit Hotel Properties, Inc.","Real Estate","REIT - Hotel & Motel",NULL,"548501061.0",NULL
"INN-PF","Summit Hotel Properties, Inc.","Real Estate","REIT - Hotel & Motel",NULL,"1959087056.0",NULL
"INNO","Harbor Disruptive Innovation ETF","Financial Services","Asset Management",NULL,"3908660.0",NULL
"INNV","InnovAge Holding Corp.","Healthcare","Medical - Care Facilities",NULL,"523175375.0",NULL
"INO","Inovio Pharmaceuticals, Inc.","Healthcare","Biotechnology",NULL,"84534492.0",NULL
"INOD","Innodata Inc.","Technology","Information Technology Services",NULL,"1392348858.0",NULL
"INOV","Inovalon Holdings, Inc.","Healthcare","Medical - Healthcare Information Services",NULL,"12699164.0",NULL
"INPX","Inpixon","Technology","Software - Application",NULL,"10239505.0",NULL
"INQ.TO","Inscape Corporation","Consumer Cyclical","Furnishings, Fixtures & Appliances","2025-06-01","0.0",NULL
"INR","Infinity Natural Resources, Inc.","Energy","Oil & Gas Exploration & Production",NULL,"244866625.0",NULL
"INS","CoreCard Corporation","Technology","Software - Application",NULL,"341385011.0",NULL
"INSE","Inspired Entertainment, Inc.","Consumer Cyclical","Gambling, Resorts & Casinos","2025-06-01","210453404.0",NULL
"INSG","Inseego Corp.","Technology","Communication Equipment",NULL,"110606012.0",NULL
"INSI","Insight Select Income Fund","Financial Services","Asset Management - Income",NULL,"173878482.0",NULL
"INSM","Insmed Incorporated","Healthcare","Medical - Pharmaceuticals",NULL,"16416807343.0",NULL
"INSP","Inspire Medical Systems, Inc.","Healthcare","Medical - Devices",NULL,"4011760278.0",NULL
"INST","Instructure Holdings, Inc.","Technology","Software - Application",NULL,"3456715789.0",NULL
"INSW","International Seaways, Inc.","Energy","Oil & Gas Midstream",NULL,"1858076612.0",NULL
"INT","World Fuel Services Corporation","Energy","Oil & Gas Refining & Marketing",NULL,"1507251966.0",NULL
"INTA","Intapp, Inc.","Technology","Software - Application",NULL,"4509204640.0",NULL
"INTC","Intel Corporation","Technology","Semiconductors","2025-05-29","96836400000.0",NULL
"INTEW","Integral Acquisition Corporation 1","Financial Services","Shell Companies",NULL,"35614370.0",NULL
"INTG","The InterGroup Corporation","Consumer Cyclical","Travel Lodging","2025-06-01","25214137.0",NULL
"INTJ","Intelligent Group Limited","Industrials","Consulting Services",NULL,"8301562.0",NULL
"INTR","Inter & Co, Inc.","Financial Services","Banks - Regional",NULL,"3099720397.0",NULL
"INTS","Intensity Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"9543148.0",NULL
"INTT","inTEST Corporation","Technology","Semiconductors",NULL,"78829568.0",NULL
"INTU","Intuit Inc.","Technology","Medical - Instruments & Supplies","2025-05-29","186961581340.0",NULL
"INTZ","Intrusion Inc.","Technology","Software - Infrastructure",NULL,"33423768.0",NULL
"INUV","Inuvo, Inc.","Communication Services","Advertising Agencies",NULL,"53474587.0",NULL
"INV","Innventure, Inc.","Financial Services","Asset Management",NULL,"295249896.0",NULL
"INVA","Innoviva, Inc.","Healthcare","Biotechnology",NULL,"1369440988.0",NULL
"INVE","Identiv, Inc.","Technology","Computer Hardware",NULL,"78173594.0",NULL
"INVH","Invitation Homes Inc.","Real Estate","REIT - Residential",NULL,"20637992830.0",NULL
"INVN","Alger Russell Innovation ETF","","",NULL,"11221190.0",NULL
"INVO","INVO Bioscience, Inc.","Healthcare","Medical - Devices",NULL,"3253756.0",NULL
"INVX","Innovex Downhole Solutions Inc","Energy","Oil & Gas Equipment & Services",NULL,"1043647731.0",NULL
"INVZ","Innoviz Technologies Ltd.","Consumer Cyclical","Auto - Parts","2025-06-01","181055420.0",NULL
"INVZW","Innoviz Technologies Ltd.","Consumer Cyclical","Auto - Parts",NULL,"137948761.0",NULL
"INXB","Inhibrx Biosciences, Inc.","Healthcare","Biotechnology",NULL,"225865416.0",NULL
"INZY","Inozyme Pharma, Inc.","Healthcare","Biotechnology",NULL,"256633155.0",NULL
"IOAC","Innovative International Acquisition Corp.","Financial Services","Shell Companies",NULL,"100743360.0",NULL
"IOACU","Innovative International Acquisition Corp.","Financial Services","Shell Companies",NULL,"100743360.0",NULL
"IOACW","Innovative International Acquisition Corp.","Financial Services","Shell Companies",NULL,"580325.0",NULL
"IOBT","IO Biotech, Inc.","Healthcare","Biotechnology",NULL,"102115411.0",NULL
"IONQ","IonQ, Inc.","Technology","Computer Hardware","2025-05-30","9995566220.0",NULL
"IONQ-WT","IonQ, Inc. WT","Technology","Computer Hardware",NULL,"10164864014.0",NULL
"IONR","ioneer Ltd","Basic Materials","Industrial Materials",NULL,"4799682.0",NULL
"IONS","Ionis Pharmaceuticals, Inc.","Healthcare","Biotechnology",NULL,"5869783920.0",NULL
"IOR","Income Opportunity Realty Investors, Inc.","Financial Services","Financial - Mortgages",NULL,"74980359.0",NULL
"IOSP","Innospec Inc.","Basic Materials","Chemicals - Specialty",NULL,"2128838400.0",NULL
"IOT","Samsara Inc.","Technology","Software - Infrastructure","2025-05-30","26496167832.0",NULL
"IOTR","iOThree Limited Ordinary Shares","Technology","Communication Equipment",NULL,"11537370.0",NULL
"IOVA","Iovance Biotherapeutics, Inc.","Healthcare","Biotechnology",NULL,"799771930.0",NULL
"IP","International Paper Company","Consumer Cyclical","Packaging & Containers","2025-05-31","25238994620.0",NULL
"IPA","ImmunoPrecise Antibodies Ltd.","Healthcare","Biotechnology",NULL,"29939540.0",NULL
"IPAR","Inter Parfums, Inc.","Consumer Defensive","Household & Personal Products","2025-05-31","4375931280.0",NULL
"IPAX","Inflection Point Acquisition Corp.","Financial Services","Shell Companies",NULL,"429499896.0",NULL
"IPCXU","Inflection Point Acquisition Corp. III Units","Financial Services","Asset Management",NULL,"77007.0",NULL
"IPDN","Professional Diversity Network, Inc.","Industrials","Staffing & Employment Services",NULL,"3354095.0",NULL
"IPG","The Interpublic Group of Companies, Inc.","Communication Services","Advertising Agencies",NULL,"8487266925.0",NULL
"IPGP","IPG Photonics Corporation","Technology","Semiconductors",NULL,"2826856162.0",NULL
"IPHA","Innate Pharma S.A.","Healthcare","Biotechnology",NULL,"187080334.0",NULL
"IPI","Intrepid Potash, Inc.","Basic Materials","Agricultural Inputs",NULL,"504839888.0",NULL
"IPM","Intelligent Protection Management Corp.","Technology","Software - Application",NULL,"20321378.0",NULL
"IPOD","Social Capital Hedosophia Holdings Corp. IV","Financial Services","Shell Companies",NULL,"577300000.0",NULL
"IPODU","Dune Acquisition Corporation II Units","Financial Services","Shell Companies",NULL,"577271184.0",NULL
"IPSC","Century Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"55098553.0",NULL
"IPVA","InterPrivate II Acquisition Corp.","Financial Services","Shell Companies",NULL,"811738090.0",NULL
"IPVA-WT","InterPrivate II Acquisition Corp.","","",NULL,"811738090.0",NULL
"IPVF","InterPrivate III Financial Partners Inc.","Financial Services","Shell Companies",NULL,"86810658.0",NULL
"IPVF-UN","InterPrivate III Financial Partners Inc.","Financial Services","Shell Companies",NULL,"84206899.0",NULL
"IPVF-WT","InterPrivate III Financial Partners Inc.","Financial Services","Shell Companies",NULL,"335706.0",NULL
"IPVI","InterPrivate IV InfraTech Partners Inc.","Financial Services","Shell Companies",NULL,"363687480.0",NULL
"IPVIU","InterPrivate IV InfraTech Partners Inc.","Financial Services","Shell Companies",NULL,"402381320.0",NULL
"IPVIW","InterPrivate IV InfraTech Partners Inc.","Financial Services","Shell Companies",NULL,"363687480.0",NULL
"IPW","iPower Inc.","Consumer Cyclical","Specialty Retail","2025-06-01","14739153.0",NULL
"IPWR","Ideal Power Inc.","Industrials","Electrical Equipment & Parts",NULL,"41491647.0",NULL
"IPX","IperionX Limited","Basic Materials","Industrial Materials",NULL,"92353341.0",NULL
"IPXX","Inflection Point Acquisition Corp. II","Financial Services","Shell Companies",NULL,"91190950.0",NULL
"IPXXU","Inflection Point Acquisition Corp. II","Financial Services","Shell Companies",NULL,"91190942.0",NULL
"IQ","iQIYI, Inc.","Communication Services","Entertainment",NULL,"226969426.0",NULL
